10,219417123,"Brooklyn, NY",brooklynmag,Brooklyn Magazine,False,29648,False,Eastern Time (US & Canada),,7424,"Celebrating Brooklyn's charm, authenticity and opportunity."
11,22640541,"Brooklyn, New York",EdibleBrooklyn,Edible Brooklyn,True,29188,False,Central Time (US & Canada),,6724,"Celebrating the borough's food culture, season by season. We're your guide to everything edible in the great borough of Brooklyn."
12,29141019,Brooklyn Heights (NYC),brooklynhistory,Brooklyn Historical,True,19826,False,Eastern Time (US & Canada),,11239,"Museum, library, & educational center dedicated to 400 years of #Brooklyn."
13,25550748,"Brooklyn, NY",BKCyclones,Brooklyn Cyclones,False,13705,False,Eastern Time (US & Canada),,5776,The Cyclones ARE Brooklyn
14,18444468,"Brooklyn, NY",Brooklyn_Paper,The Brooklyn Paper,True,21916,False,Eastern Time (US & Canada),,6404,The Brooklyn Paper  Brooklyn's real newspaper for more than 30 years!
15,4254301,"DUMBO, Brooklyn, NYC 11201",bklynartprjct,BROOKLYN ART PROJECT,False,32439,False,Eastern Time (US & Canada),,10122,Follow Brooklyn Art Project for curated art and photography tweets. +11k members strong worldwide.
16,64400465,Brooklyn,BklynBrdgPark,Brooklyn Bridge Park,False,22450,False,Eastern Time (US & Canada),,3854,bringing a world-class park to the Brooklyn waterfront & free programming to all!
17,23819454,"Brooklyn, NY",bklynbotanic,Brooklyn Botanic Gdn,False,20677,False,Eastern Time (US & Canada),,1326,Bloom updates and more from Brooklyn Botanic Garden
18,36171657,NY,thebklynkitchen,The Brooklyn Kitchen,False,17995,False,Eastern Time (US & Canada),,4848,"NY's original small box Cooking Store. The best in Ingredients, Equipment + Education for all home cooks. Williamsburg, Brooklyn!"
19,36072985,"Austin,TX",BrooklynDecker,Brooklyn Decker,False,690898,True,Eastern Time (US & Canada),,5481,Get me outdoors.
0,86113607,"Brooklyn, NY",BTChoir,Brooklyn Tabernacle,False,3769,True,Eastern Time (US & Canada),,292,Home of The Brooklyn Tabernacle Choir
1,16742063,"Brooklyn Park, MN",BrooklynPark,"Brooklyn Park, MN",True,1732,True,Central Time (US & Canada),,2220,"News, events and updates for the City of Brooklyn Park."
2,140978683,"Brooklyn, NY",GrouponBrooklyn,Groupon Brooklyn,False,2013,True,Eastern Time (US & Canada),,9373,Cool stuff to do in Brooklyn at unbeatable prices
3,948834384,"Brooklyn, NY",eBayBrooklyn,eBay Brooklyn,False,2286,True,Eastern Time (US & Canada),,922,Discover great items from local Brooklyn shops. Get them today.
4,82687299,"Brooklyn, NY",explorebrooklyn,Explore Brooklyn,True,3887,False,Eastern Time (US & Canada),,3528,"Discover the best places to eat, stay, shop and play in your favorite borough. Trust us, we're good at Brooklyn."
5,82943769,"Brooklyn, NY",BklynEagle,Brooklyn Daily Eagle,False,14101,False,Eastern Time (US & Canada),,13171,Everything Brooklyn since 1841 | #Brooklyn's number 1 news stream
6,14384331,Brooklyn NY,bklynbride,Brooklyn Bride,False,19977,False,Eastern Time (US & Canada),,8572,the Brooklynite behind Brooklyn Bride
7,277257942,"Brooklyn, NY",TheBrooklynTab,Brooklyn Tabernacle,False,9385,False,Eastern Time (US & Canada),,889,"The Official Brooklyn Tabernacle Church Twitter Feed. Pastor Jim Cymbala, Carol Cymbala, The Brooklyn Tabernacle Choir."
8,196470624,,Dance11Brooklyn,brooklyn fullmer,True,7771,True,Hawaii,,2317,"SYTYCD Top 20 Season 11, DWTS Live Tour"
9,76493480,"Brooklyn, NY",DowntownBklyn,Downtown Brooklyn,True,10399,False,Eastern Time (US & Canada),,5142,Barclays Center. Brooklyn Cultural District. College Town. Fulton Mall. Grove Alley. MetroTech + Tech Triangle. It's all here in Downtown Brooklyn.
10,2193068978,,BKN_NETSPR,Brooklyn Nets PR,False,311,False,Eastern Time (US & Canada),,2398,Official account of the Brooklyn Nets Public Relations Department.  ONLY MEDIA will be granted access to this account.
11,15697559,"Brooklyn, NY",brooklynbodega,Brooklyn Bodega,False,10102,False,Eastern Time (US & Canada),,22320,Content producers of various dopeness. Producers of the Brooklyn Hip-Hop Festival (@bkhiphopfest). Advocates for Hip-Hop culture. Educators and thinkers.
12,52784912,"Brooklyn, NY ",bklynbrewshop,Brooklyn Brew Shop,True,9257,False,Eastern Time (US & Canada),,18535,We help the world make beer one gallon at a time. Creators of Beer Making Kits. Authors of #MakeSomeBeer: Small Batch Recipes From Brooklyn to Bamberg
13,106673610,Brooklyn,brooklyn_news,Brooklyn News,False,12186,False,Alaska,,55674,"Curating the best media feeds in Brooklyn. A city in http://t.co/409ZMsBDlM, a community service media network supporting civic causes and local arts"
14,103736035,Everywhere!,BrooklynDFans,Brooklyn Decker Fans,True,4752,False,Caracas,,2455,"The official fansite for american Actress Brooklyn Decker.

Facebook: BrooklynDFans - Instagram: BrooklynDeckerFans"
15,15864144,"Brooklyn, NY",BrooklynKids,BrooklynChildrensMus,True,5685,False,Eastern Time (US & Canada),,3335,"Brooklyn Children's Museum, the world's first museum for kids, is now twice as big and three times as much fun!"
16,261721435,Queens and Brooklyn,BrooklynGrange,Brooklyn Grange,True,6059,False,Eastern Time (US & Canada),,1157,"World's largest rooftop farm: 108k square feet on two rooftops in Brooklyn and Queens. Vegetables, honey, eggs - tours, private events/weddings, film location."
17,838435310,"Las Vegas, NV",BBowlVegas,Brooklyn Bowl Vegas,False,8871,False,Pacific Time (US & Canada),,4291,"Brooklyn Bowl integrates a premier 2000-capacity performance venue, food by Blue Ribbon & 32 bowling lanes // Opens Mon-Fri (5pm), Sat & Sun (noon)."
18,34211966,"Brooklyn, N.Y.",TheBKGame,The Brooklyn Game,True,7797,False,Eastern Time (US & Canada),,36351,"The Brooklyn Game: Brooklyn #Nets News, Analysis, and Community. Exclusive Partner to @YESNetwork. Formerly @NetsRScorching. #TBG"
19,70801597,"Brooklyn, NY",YelpBrooklyn,Yelp Brooklyn,False,8228,False,Eastern Time (US & Canada),,6353,"Official Tweets of Yelp Brooklyn. Follow to hear about social happenings, free tickets, photos and fun from Community Director Peter D and the Yelp BK team."
0,161734884,#BKcb6,BrooklynCB6,District Manager,False,2650,False,Quito,,3318,"Representing the Brooklyn neighborhoods of Carroll Gardens/South Brooklyn, Cobble Hill, Columbia Waterfront, Gowanus, Park Slope and Red Hook."
1,16244978,"Brooklyn, NY",TheBrooklynInk,The Brooklyn Ink,True,4728,False,Eastern Time (US & Canada),,2550,News source covering the streets of #Brooklyn through the eyes of  @ColumbiaJourn staff.
2,123564459,"Brooklyn, NY",Brooklyn365,Brooklyn,True,7027,False,Eastern Time (US & Canada),,2037,Talking about happenings in #Brooklyn and connecting you to our finds. Follow. Tweets from @maisonpm and @toddwshaffer on behalf of http://t.co/Mc0EVGM5Mv
3,1514081010,"Gowanus, Brooklyn",wfmbrooklyn,Whole Foods Brooklyn,True,2893,False,Atlantic Time (Canada),,1545,Show us how you #SpringItOn Brooklyn! We want to see all your springtime food + neighborhood pics - so share away!
4,1007140868,"Brooklyn, NY",BrklynTabChoir,Brooklyn Tab Choir,False,6248,False,Central Time (US & Canada),,893,"The Brooklyn Tabernacle Choir is directed by Carol Cymbala, the wife of Pastor Jim Cymbala."
5,23592919,"Cape Town, South Africa",MsTaboo,Brooklyn Love-22,False,4136,False,Greenland,,66478,"@CHEKAdigital Co-Founder, Owner & Editor In Chief | myrna.burgess@chekadigital.co.za | Owner & Publicist: Brooklyn Love-22 | Communications | Brand Management"
6,620974882,,BklynQly,Brooklyn Quarterly,True,1871,False,Eastern Time (US & Canada),,4500,"The Brooklyn Quarterly is a digital magazine of literature and public ideas, featuring fiction, essays, interviews, journalism, and poetry, plus a daily blog."
7,378167577,"Brooklyn, N.Y.",BrooklynChamber,Brooklyn Chamber,True,5246,False,Eastern Time (US & Canada),,7660,News and updates from the Brooklyn Chamber of Commerce. We are the voice of Brooklyn's business community.
8,145402730,"DUMBO Brooklyn, NY",BklynRoasting,Brooklyn Roasting Co,True,3801,False,Eastern Time (US & Canada),,2942,"Brooklyn Roasting Company offers the best quality Fair Trade, Organic, Rainforest Alliance certified coffees & espressos hand roasted every day in NYC."
9,117767701,"Brooklyn, NY",BkSodaWorks,Brooklyn Soda Works,False,4295,False,Eastern Time (US & Canada),,2379,"We make high quality, healthy sodas right here in Brooklyn that are super fresh and super fun."
10,22970689,"Brooklyn, New York, USA",BrooklynFilmNY,Brooklyn Filmmakers ,False,5462,False,Eastern Time (US & Canada),,3049,"The Brooklyn Filmmakers Collective is a tight-knit community of professional #filmmakers in #Brooklyn, dedicated to developing, making and promoting great films"
11,193813055,"Brooklyn, NY",BrooklynPatch,Brooklyn Patch,False,5322,False,Eastern Time (US & Canada),,3709,We're all over Brooklyn.
12,785451194,Brooklyn,TechnicallyBK,Technically Brooklyn,True,4103,False,Eastern Time (US & Canada),,3731,"A better Brooklyn through technology. Daily news and events on local innovation, entrepreneurship and digital culture."
13,61535727,250 Joralemon St. Brooklyn,BLSLibrary,Brooklyn Law School ,True,5054,False,Atlantic Time (Canada),,19099,Official Twitter Feed of Brooklyn Law School Library
14,2192684238,"UK , London",becks_brooklyn,Brooklyn Beckham,False,41220,False,,,4076,OFFICIAL FAN PAGE / Brooklyn Joseph beckham / Loves football / FFC / @ManUtd
15,16928338,"Brooklyn, NY",BKLNIndustries,Brooklyn Industries,True,4872,False,Eastern Time (US & Canada),,3581,"New York Design Company Brooklyn Industries' Official Twitter Page.  
To contact customer service, e-mail customerservice@brooklynindustries.com"
16,220717708,"Brooklyn, NY",bybrooklyn,By Brooklyn,False,4479,False,Eastern Time (US & Canada),,5456,"Fine Goods Made in Brooklyn. Food products, apothecary items, t-shirts, accessories, jewelry, housewares, etc. in our Carroll Gardens boutique. 261 Smith St."
17,286537848,Brooklyn!!,bkspaces,brooklyn spaces,True,1785,False,Central Time (US & Canada),,8315,"Tracking Brooklyn art & creativity, space by space."
18,39748151,,artistbrooklyn,Brooklyn,False,6990,False,Pacific Time (US & Canada),,13572,"god.family.music 
#thevoiceuk2015 
http://t.co/cQwJnarl9a instagram:brooklyn_lammiman"
19,237326235,"Las Vegas, NV",_trishahurtado,Brooklyn,False,4853,False,Alaska,,26848,No need. I DONT have FB. Mommy to Brooklyn Alexander
0,45277734,"Brooklyn, NY",TheBrooklynBeat,Brooklyn Beat,False,3448,False,Eastern Time (US & Canada),,598,A Multi-Media Blog Dedicated to All Things Brooklyn!
1,170804897,New York City,BklynToday,Brooklyn Today,False,3502,False,Eastern Time (US & Canada),,2502,"Breaking news, features, sports and business from Brooklyn, America's fourth largest city."
2,18260519,"Brookyn, NY. Belize City.",andreakcastillo,"AKC, Real Brooklyn G",True,1866,False,Eastern Time (US & Canada),,51540,"Multimedia journalist, blogger & designer. ARTfluential foodie. Blog: @alifeinthedayof | Drinks: @casrumbeverages | Made in Brooklyn."
3,63299448,Sausage Kings of New York,BrooklynCured,Brooklyn Cured,True,2761,False,Eastern Time (US & Canada),,3082,"We make small-batch charcuterie using local, sustainable meat and fine-dining technique, with a bit of Brooklyn swagger thrown in for good measure."
4,212784439,"Brooklyn, NY",WAGMAGartguide,WAGMAG Brooklyn Art ,True,2960,False,Quito,,2192,"Visual Arts Non-profit, producing a monthly guide to exhibitions in Brooklyn, NY. In print & online w/ show details, locations, times, maps & critical reviews."
5,2264799067,"Brooklyn, New York",BrooklynDA,Ken Thompson,False,1613,False,Eastern Time (US & Canada),,436,"The Brooklyn District Attorneys Office is one of the largest prosecutorial agencies in the nation, serving over 2.5 million people in Brooklyn."
6,1300678026,Sundays at 8:30/7:30c on FOX,Brooklyn99FOX,Brooklyn Nine-Nine,False,61383,True,Arizona,,7700,The official Twitter for #brooklyn99
7,21842239,"Brooklyn, NY",netsbuzztap,Brooklyn Nets Buzz,False,3695,False,Pacific Time (US & Canada),,37198,The latest Brooklyn Nets buzz.
8,137816332,,BrooklynGin,Brooklyn Gin,True,3623,False,Eastern Time (US & Canada),,1071,Brooklyn Gin is a craft spirit made in New York with fresh citrus peels and hand-cracked juniper. Sip responsibly. 21+ to follow. #FreshGin
9,97516303,"Brooklyn, NY",IKEA_Brooklyn,IKEA Brooklyn,False,3419,False,Eastern Time (US & Canada),,3422,OFFICIAL handle of IKEA Brooklyn. Visit our page http://t.co/lOAUivcv5Z Also visit @IKEAUSA for design tips & more!
10,57141263,"Brooklyn, New York City",BrooklynTailors,Brooklyn Tailors,False,1659,False,Eastern Time (US & Canada),,434,"Visit our shop at 358 Grand St. in Williamsburg, Brooklyn"
11,64397992,2900 Bedford Avenue,BklynCollege411,Brooklyn College,False,3985,False,Eastern Time (US & Canada),,1565,Brooklyn College is an innovative liberal arts institution with a history of more than 80 years of academic excellence.
12,402774906,"BROOKLYN, NY",WingstopBK,WINGSTOP BROOKLYN,False,387,False,Central Time (US & Canada),,560,DOWNTOWN BROOKLYN  289 LIVINGSTON STREET (BETWEEN NEVINS ST AND HANOVER PL)  718-260-9464  11AM-MIDNIGHT DAILY
13,96175683,"66 Greenpoint Av Brooklyn, NY",Coco66Brooklyn,Coco 66,True,1982,False,Eastern Time (US & Canada),,824,"Coco 66 is a  venue located in Greenpoint, Brooklyn. We host live shows, DJ parties, private events, comedy, and more."
14,115437002,"593 Lorimer st. Brooklyn, NY",TheBrooklynStar,The Brooklyn Star,True,1984,False,Central Time (US & Canada),,1709,The Brooklyn Star Serves A Menu Of American Comfort Food Composed Of The Finest Sustainably Sourced And Seasonal Ingredients.
15,215978373,"Brooklyn, NY",TastingBrooklyn,Tasting Brooklyn,False,3503,False,Eastern Time (US & Canada),,1943,"An annual Spring food/drink tasting in celebration of Brooklyn's food culture + the anniversary of @brooklynexposed / 30+ vendors. Eat, drink, be merry!"
16,227541384,200 Schermerhorn Street,BrooklynFare1,Brooklyn Fare ,False,2979,False,Eastern Time (US & Canada),,2136,Our goal is to be a centerpiece of the Brooklyn community and your 21st Century Neighborhood Grocer.
17,19922661,"Brooklyn, NYC",brooklynperks,Brooklyn Perks Card,False,2009,False,Eastern Time (US & Canada),,1394,unlimited savings at shopping and dining venues Brooklyn-wide!
18,110536434,"Brooklyn, NY",BrooklynYDs,Brooklyn Young Dems,True,1666,False,Eastern Time (US & Canada),,1121,Brooklyn Young Democrats.
19,44194163,"Brooklyn, NY",BKGreenway,Brooklyn Greenway,True,1623,False,Eastern Time (US & Canada),,555,"Creating a 14-mile safe, landscaped off-street route for bikers and pedestrians along Brooklyn's historic waterfront."
0,192216314,"Brooklyn, NY",bbpbreadcrumbs,Brooklyn Bread,False,2236,False,Eastern Time (US & Canada),,719,Brooklyn Bread was a magazine that celebrated the boroughs thriving food community and diverse food culture. Now we tweet about food & beer.
1,478836041,"Brooklyn, New York",GoBrooklynArt,GO,False,1530,False,Eastern Time (US & Canada),,668,"Artists across Brooklyn will open their studio doors, so that you can decide who will be featured in a group show @brooklynmuseum."
2,47070708,Breukelen and Brooklyn,breukelenbridge,Brooklyn+Breukelen,True,2241,False,Amsterdam,,3271,Maintaining friendship between Brooklyn (NYC) and its original namesake Breukelen (Netherlands). Since 1646. Tweets by initiator Bram Donkers (@overall).
3,2600211085,"Brooklyn, New York",car2goBklyn,car2go Brooklyn,True,1425,False,Central Time (US & Canada),,1768,"A better way to carshare. News and info about Brooklyn's premiere mobility concept. One way trips, by the minute pricing and no reservations needed."
4,322628886,"Brooklyn, NY",BrooklynInsides,Brooklyn Politics,False,2194,False,,,3096,Covering News & Politics inside Brooklyn & around NYC. RT's are not endorsements. Tips: BrooklynInsides@gmail.com
5,138790459,"Brooklyn, NY",BrooklynToday,Brooklyn Today,False,2259,False,Eastern Time (US & Canada),,2826,News from Brooklyn NY curated by Ed Weintrob
6,1491071144,"348 Flatbush Avenue, BK 11238",frannysbk,Franny's Brooklyn,True,842,False,,,317,"Brooklyn-Italian, @marcosbklyn big brother, sustainable, PhD in Pizza"
7,122777282,Brooklyn (Duh),DrinkingBKLYN,Drinking Brooklyn,False,2693,False,Eastern Time (US & Canada),,2459,"Bringing the borough's bars and restaurants to you. 4-1-1 on the best in #Brooklyn food and drink. Holla at us, we're RT-friendly."
8,423892929,"Brooklyn, NY",BklynInstitute,Brooklyn Institute,False,1253,False,Central Time (US & Canada),,3423,The Brooklyn Institute for Social Research extends liberal arts education and research far beyond the boundaries of the traditional university.
9,1416140462,,Brooklyn99Fans,Brooklyn Nine-Nine,False,3705,False,Amsterdam,,147,"The number one fan page for 'Brooklyn Nine Nine' on FOX. We will have news, photos, trailers and episode reviews! In association with http://t.co/qN9lka2Bkj"
10,1856076476,,Brooklyn99er,Brooklyn99Insider,False,3008,False,Pacific Time (US & Canada),,1181,Taking fans inside the best new show this fall - Brooklyn Nine-Nine. http://t.co/9R5p1xJTWr - http://t.co/YwQHVtYAOM
11,19032304,85 Smith Street,nuhotel,NU Hotel Brooklyn,True,3145,False,Eastern Time (US & Canada),,692,NU Hotel is Downtown Brooklyn's first and only Eco Friendly boutique hotel specializing in being the coolest hotel ever :)
12,16935064,"Brooklyn, NY",brooklyn_pride,Brooklyn Pride,True,1672,False,Eastern Time (US & Canada),,2807,The official Twitter account of Brooklyn Pride. http://t.co/KenChARMBa: http://t.co/fMDqpUd2mG
13,506705257,"MCU Park, Brooklyn",BrooklynBolts,Brooklyn Bolts,False,2339,False,Central Time (US & Canada),,276,"The professional football team of Brooklyn, NY."
14,16673144,Bed Stuy & Crown Heights,BKMovement,Brooklyn Movement Ct,True,1156,False,Eastern Time (US & Canada),,2470,"Organizing Central Brooklyn, one block at a time"
15,193081663,"Brooklyn, New York",brooklynevent,Brooklyn Events,True,18568,False,Eastern Time (US & Canada),,15537,Brooklyn Events provides info on things to do. Follow our CEO @tatianajerome.  For Events & Advertise Info: http://t.co/GjqbN1VrE2
16,293615586,"Brooklyn, NY",WeAreAllBK,We Are All Brooklyn,False,1977,False,Quito,,1885,We Are All Brooklyn creates leaders that save lives & change Brooklyn for the better. Housed at the @CenteratJCRCNY.
17,133765630,"Brooklyn Heights, NY",SFBKTerriers,St. Francis Brooklyn,True,1764,False,Eastern Time (US & Canada),,12199,The official twitter page of St. Francis Brooklyn Athletics. Check here for the latest information on the Terriers!
18,118610519,"T: 40.672707,-73.953615",BrooklynHanz,HANZ,False,3099,False,Quito,,9835,BROOKLYN NIGGA.......THATS IT!
19,59807974,"Brooklyn, New York",BrooklynFood,Brooklyn Food,False,1887,False,Baghdad,,431,"A food pro ploughs the streets of Brooklyn and beyond for fantastic food, wine, coffee & beer. Ned Visser"
0,60121516,,BrooklynWeaver,Brooklyn Weaver,True,5121,True,Pacific Time (US & Canada),,7968,Energy Entertainment / CEO - Film & TV.
1,22018488,"BROOKLYN, NY",40AcresBrooklyn,40Acres&AMuleFlmwrks,False,26081,False,Eastern Time (US & Canada),,3273,Spike Lee's 40 Acres and a Mule Filmworks is officially on twitter. INSTAGRAM: @40acresandamulefilmworks
2,86568298,International Movement ,Queen_Brooklyn,Brooklyn Tankard,False,31558,True,Central Time (US & Canada),,8232,Star of Bravo's #ThickerThanWater Entrepreneur-Actress-Speaker-Host -Philanthropist  and CEO of: @qbvirginhair @ubhexpo  Bookings: :info@brooklyntankard.com
3,2414584238,NBC,TaxiBrooklyn,Taxi Brooklyn,False,2463,True,Eastern Time (US & Canada),,407,The official profile for NBC's #TaxiBrooklyn.
4,1300567201,"Brooklyn, New York",CBSBrooklynDA,Brooklyn DA on CBS,False,805,True,,,364,@CBSNews' 6-part documentary series featuring hard-charging prosecutors of the largest urban DA's office. Saturdays at 9pm ET on @CBS Score by @john_forte.
5,256093038,"LA, CA USA",BrooklynSudano,Brooklyn Sudano,False,3538,True,Pacific Time (US & Canada),,208,Really though?
6,38527519,BROOKLYN,FredBrooklyn,Fred from Brooklyn,False,4154,False,Eastern Time (US & Canada),,40754,"I love to gamble. Sell me your Silver and Gold! The TRUTH is not RACIST. 
1st Podcaster on Satellite Radio.             Instigator Numero Uno and Bully"
7,747822822,,BklynMiddleton,Brooklyn Middleton,True,13220,False,Jerusalem,,24363,Intelligence Analyst. Retweets are not endorsements; views are my own.
8,15964338,"Brooklyn, where else",brooklyn123,Ayana Morali,False,284,True,Tehran,,645,"EP, Slate Video. Tweets are all me."
9,22105535,Prospect Park Bandshell,CelebrateBklyn,Celebrate Brooklyn!,True,22335,False,Central Time (US & Canada),,3914,A Performing Arts Program of BRIC
10,29376378,"Brooklyn, NY",BrooklynBlonde,Helena Glazer,True,17898,False,Quito,,10634,
11,1138610984,"BROOKLYN, NY",OutputClubBK,Output Club Brooklyn,False,16431,False,Eastern Time (US & Canada),,3954,"OUTPUT IS OPEN TO ANYONE, BUT IS NOT FOR EVERYONE."
12,48116148,"Brooklyn, NY",vol1brooklyn,Volume 1 Brooklyn,False,9770,False,Quito,,12016,"A literary blog that would rather be a punk zine, since 2009."
13,480777206,11223,Brooklyn11223,Brooklyn 11223,False,3782,True,Central Time (US & Canada),,570,This ain't Jersey. It's Brooklyn.
14,2964926753,,Brooklyn77B,Brooklyn Beckham,False,33565,False,,,109,
15,3156235015,New York,BrooklynHillary,Brooklyn4Hillary2016,False,203,False,Eastern Time (US & Canada),,99,HRC Volunteer Brooklyn / Attorney  / Fontbonne / Marymount / Fordham Law
16,2331192686,,BrooklynKmiller,Brooke Miller,False,292,True,,,24,Official account of Brooke Miller. NSW Swifts. Instagram: brookekmiller
17,264364224,CANADA,BrooklynYSMG,TheRealBrooklynWPG,False,7945,True,Mountain Time (US & Canada),,5017,https://t.co/A7uDuDpYoc
18,72888112,New York,BKStreetArt,Brooklyn Street Art,True,30832,False,Eastern Time (US & Canada),,14708,"Tracking the constantly evolving movements of street art, urban art, and art in the streets in NYC and around the world and examining the impact on culture."
19,126424576,"Brooklyn, NY",brooklynbeta,Brooklyn Beta,True,6919,False,Eastern Time (US & Canada),,294,Make something you love.
0,69053216,"Brooklyn, NY",MFBrooklyn,Mariann F Brooklyn,False,45068,False,Central Time (US & Canada),,50542,"Super dedicated Howard Stern fan. Wife, Mother and Mother of the Wackpack. Totally devoted to Howard Stern,king of all media.ALL I NEED IS HOWARD IN MY LIFE!"
1,84191380,brooklyn,bkbrains,Brooklyn Brainery,True,10103,False,Eastern Time (US & Canada),,14528,classes for curious adults on anything and everything. 190 Underhill Ave. tweets by Jen
