Photo URL,created_time,Location,Zip Code,Like Count,hashtags,caption
http://scontent-b.cdninstagram.com/hphotos-xaf1/t51.2885-15/10881772_744146575666852_2053611955_n.jpg,2015-01-01 12:29:34,"Location: 379650076 (Point: (40.766805, -73.996215))",10001,0,"['#NYC', '#space', '#love', '#dance', '#alldayallnight', '#music""']","Comment: abigaylerockette said ""Party party party!!!! #NYC #space #love #dance #alldayallnight #music"""
http://scontent-a.cdninstagram.com/hphotos-xfa1/t51.2885-15/10864856_853121251429941_802847901_n.jpg,2015-01-01 12:29:23,"Location: 1570604 (Point: (40.714991863, -73.96257336))",10001,0,[],"Comment: lizlangeofficial said ""Mac 'n cheese bacon burger w/fries and gravy. New Year's breakfast w/ @gus.lange"""
http://scontent-b.cdninstagram.com/hphotos-xaf1/t51.2885-15/10865137_1513627088900612_2119911803_n.jpg,2015-01-01 12:29:18,"Location: 3001373 (Point: (40.765513683, -73.976158001))",10001,0,"['""#newyrs2015#newyork#bowlmore""']","Comment: kranthibhav said ""#newyrs2015#newyork#bowlmore"""
http://scontent-a.cdninstagram.com/hphotos-xfa1/t51.2885-15/10899230_603599443118890_1136416156_n.jpg,2015-01-01 12:29:16,"Location: 0 (Point: (40.757567853, -73.981680695))",10001,0,[],"Comment: yuuki8_5 said ""楽しかったー♡
今から帰国♡
#Broadway#Times Square"""
http://scontent-a.cdninstagram.com/hphotos-xaf1/t51.2885-15/10899339_843343902388599_153563033_n.jpg,2015-01-01 12:29:11,"Location: 0 (Point: (40.765301632, -73.98326153))",10001,1,"['#2015""']","Comment: otherworld__ said ""وتبدآ حياة جديدة بسنه جديدة كل عام وإنتوا بخير #2015"""
http://scontent-b.cdninstagram.com/hphotos-xpa1/t51.2885-15/10268809_1523059001300130_51101690_n.jpg,2015-01-01 12:29:10,"Location: 31905511 (Point: (40.73021153, -73.990449595))",10001,0,"['#dailymail""']","Comment: mmzennie said ""Good morning, 2015. Guess where I am? #dailymail"""
http://scontent-a.cdninstagram.com/hphotos-xaf1/t51.2885-15/10890898_1512181742382195_1683480924_n.jpg,2015-01-01 12:29:10,"Location: 508002578 (Point: (40.726595096, -73.98560633))",10001,0,"['#japaneseramen', '#japanesefood', '#newyork', '#nyc', '#minka', '#misoramen', '#chasue""']","Comment: by_huun said ""맛나는 일본라멘은 아니었는데
지금 왜 또 생각나는거냐?

#ramen #japaneseramen #japanesefood #newyork #nyc #minka #misoramen #chasue"""
http://scontent-b.cdninstagram.com/hphotos-xfa1/t51.2885-15/10895138_877644058923327_309396691_n.jpg,2015-01-01 12:29:04,"Location: 0 (Point: (40.72593689, -73.986740112))",10001,0,[],"Comment: rinaaa_ann said """"7am in the city...."""""
http://scontent-a.cdninstagram.com/hphotos-xaf1/t51.2885-15/10899528_1614469975447899_1976876511_n.jpg,2015-01-01 12:28:59,"Location: 220547578 (Point: (40.721645583, -74.000025692))",10001,0,[],"Comment: jreems20 said ""New Years Resolution: meet more strangers"""
http://scontent-b.cdninstagram.com/hphotos-xaf1/t51.2885-15/10890787_283571401767161_1011625779_n.jpg,2015-01-01 12:28:51,"Location: 324509913 (Point: (40.76493, -73.972528))",10001,0,"['#centralpark', '#winterinnyc""']","Comment: santandrea1 said ""Really cold, but we were blessed with this wonderful sun...
#nyc #centralpark #winterinnyc"""
http://scontent-b.cdninstagram.com/hphotos-xaf1/t51.2885-15/10832040_734522319988542_2087312792_n.jpg,2015-01-01 12:28:46,"Location: 541852277 (Point: (40.76035076, -73.96967897))",10001,0,"['#newyork', '#4seasons', '#boy', '#ny', '#selfie', '#selfieoftheday', '#boy', '#nice', '#newday', '#newlife', '#iloveit', '#ilovenewyork""']","Comment: my.name.is.marian said ""Good Morning New York 
#newyear #newyork #4seasons #boy #ny #selfie #selfieoftheday #boy #nice #newday #newlife #iloveit #ilovenewyork"""
http://scontent-a.cdninstagram.com/hphotos-xaf1/t51.2885-15/10838466_1542478089332581_508575370_n.jpg,2015-01-01 12:28:45,"Location: 0 (Point: (40.769544357, -73.986164434))",10001,0,[],"Comment: marymatoulawebb said ""Happy 2015!
#workingOnTheHoliday"""
http://scontent-b.cdninstagram.com/hphotos-xaf1/t51.2885-15/10890829_778022492234982_1348023251_n.jpg,2015-01-01 12:28:36,"Location: 244762770 (Point: (40.707402572, -74.016439009))",10001,0,"['#puttingmybestfootforward', '#sunriserun', '#runnyc', '#happynewyear', '#2015', '#ladyliberty""']","Comment: sacredsoundsyoga said ""Ready for the New Year! #puttingmybestfootforward #sunriserun #runnyc #happynewyear #2015 #ladyliberty"""
http://scontent-a.cdninstagram.com/hphotos-xaf1/t51.2885-15/10899021_839074156134909_1667353906_n.jpg,2015-01-01 12:28:23,"Location: 324509913 (Point: (40.76493, -73.972528))",10001,0,[],
http://scontent-b.cdninstagram.com/hphotos-xaf1/t51.2885-15/10899331_415042485327815_1775422435_n.jpg,2015-01-01 12:28:22,"Location: 539025651 (Point: (40.758944971, -73.985852399))",10001,0,[],"Comment: cuttinup_ez said ""Happy New Year's!!!"""
http://scontent-a.cdninstagram.com/hphotos-xaf1/t51.2885-15/10899217_1374712209498962_614424236_n.jpg,2015-01-01 12:28:17,"Location: 217445182 (Point: (40.770139, -73.982069))",10001,0,"['#MammaMia', '#Aladdin""']","Comment: gsuslugop said ""Nuestros Regalos de Año Nuevo. Un clásico y el nuevo éxito de Broadway. #MammaMia y #Aladdin"""
http://scontent-b.cdninstagram.com/hphotos-xaf1/t51.2885-15/10899331_739063989523291_1379603881_n.jpg,2015-01-01 12:28:13,"Location: 164521 (Point: (40.719952794, -74.008542829))",10001,0,"['#HNY', '#brooklynbridge', '#tradition']","Comment: terry_mangan said ""Happy New Year from the frigid Brooklyn Bridge! #HNY #brooklynbridge #tradition @stinalood"""
http://scontent-b.cdninstagram.com/hphotos-xfa1/t51.2885-15/10865240_553134951455955_728124855_n.jpg,2015-01-01 12:28:13,"Location: 14036 (Point: (40.731886, -73.989576))",10001,0,"['""#HappyNewYear!!!', '#nofilter""']","Comment: fer.uribe said ""#HappyNewYear!!! crazy night with crazy people. Iloveit 🎉🎊💖 #nofilter"""
http://scontent-a.cdninstagram.com/hphotos-xaf1/t51.2885-15/10881970_321697771372542_2062505871_n.jpg,2015-01-01 12:28:11,"Location: 212908887 (Point: (40.762688469, -73.974007967))",10001,0,"['#NYC', '#Manhattan', '#road', '#taxi', '#seeyousoon""']","Comment: kazumi51083 said ""Good bye NYC! #NYC #Manhattan #road #taxi #seeyousoon"""
http://scontent-a.cdninstagram.com/hphotos-xaf1/t51.2885-15/10882050_754116417998260_2052444110_n.jpg,2015-01-01 12:28:11,"Location: 0 (Point: (40.735278333, -73.991813333))",10001,0,['#Reebok'],"Comment: reebokfithubue said ""Put your #Reebok shoes on, because this is your year! Happy New Year!"""
http://scontent-a.cdninstagram.com/hphotos-xfa1/t51.2885-15/10881986_339226082935443_195049875_n.jpg,2015-01-01 12:29:33,"Location: 0 (Point: (40.677864578, -73.96535515))",10002,0,[],"Comment: snitchonthis said ""7:28am Happy New Years. 🎊🎉🎊🎉 thank you ALL ! 🏪❄️❄️"""
http://scontent-a.cdninstagram.com/hphotos-xaf1/t51.2885-15/10844077_1596212467267469_1039911922_n.jpg,2015-01-01 12:28:23,"Location: 0 (Point: (40.6728533, -73.9655054))",10002,2,"['#exquisite!', '#beauty', '#BeatBarBeauty', '#truth""']","Comment: beatbarbeauty said ""Good morning! Remember, you are #exquisite! Always! #beauty #BeatBarBeauty #truth"""
http://scontent-a.cdninstagram.com/hphotos-xaf1/t51.2885-15/10894963_876821469034536_937936343_n.jpg,2015-01-01 12:28:11,"Location: 0 (Point: (40.757426399, -73.945886123))",10002,5,"['""#guitar', '#thisisit', '#haters', '#drums', '#screamo', '#ptv', '#evanescence', '#piercetheveil', '#flyleaf', '#metal', '#blink182', '#slipknot', '#mychemicalromance', '#systemofadown', '#music', '#bands', '#theused', '#piano', '#punk', '#greenday', '#johnlegend', '#science', '#starbucks', '#hiphop', '#january2015', '#logic', '#agnostic', '#coffee', '#rockandroll', '#superhot""']","Comment: psalmistsonfire said ""#guitar #thisisit #haters #drums #screamo #ptv #evanescence #piercetheveil #flyleaf #metal #blink182 #slipknot #mychemicalromance #systemofadown #music #bands #theused #piano #punk #greenday #johnlegend #science #starbucks #hiphop #january2015 #logic #agnostic #coffee #rockandroll #superhot"""
http://scontent-b.cdninstagram.com/hphotos-xfa1/t51.2885-15/10903343_291578667632675_833646964_n.jpg,2015-01-01 12:27:58,"Location: 0 (Point: (40.751704744, -74.002768561))",10002,0,"['#2015""']","Comment: minas_theman said ""Love. + Hope #2015"""
http://scontent-a.cdninstagram.com/hphotos-xaf1/t51.2885-15/10865155_961218657239755_2066051122_n.jpg,2015-01-01 12:27:57,"Location: 0 (Point: (40.708633955, -74.004063442))",10002,1,"['#skwad""']","Comment: chriscolton said ""you will fail #skwad"""
http://scontent-a.cdninstagram.com/hphotos-xfa1/t51.2885-15/10882025_1587749911445927_1973068685_n.jpg,2015-01-01 12:27:55,"Location: 0 (Point: (40.754321667, -73.98427))",10002,0,[],
http://scontent-a.cdninstagram.com/hphotos-xfa1/t51.2885-15/10903436_760420337371076_1774876742_n.jpg,2015-01-01 12:27:35,"Location: 0 (Point: (40.734164468, -74.003865514))",10002,0,"['#happynewyr""']","Comment: k.london631 said ""2014 officially sailed away destination home. #happynewyr"""
http://scontent-b.cdninstagram.com/hphotos-xaf1/t51.2885-15/10895182_1550183571894283_1960811303_n.jpg,2015-01-01 12:27:30,"Location: 0 (Point: (40.747801387, -73.984230151))",10002,0,[],"Comment: dukefanatic said ""Double shift over morning happiness"""
http://scontent-a.cdninstagram.com/hphotos-xfa1/t51.2885-15/10903691_570463989764830_2036795276_n.jpg,2015-01-01 12:29:36,"Location: 0 (Point: (40.741302782, -73.978271799))",10003,0,"['#deathnote""']","Comment: missgoober said ""Me and my sister convulsions #deathnote"""
http://scontent-b.cdninstagram.com/hphotos-xfa1/t51.2885-15/10899368_845607795462119_1825783067_n.jpg,2015-01-01 12:26:35,"Location: 220774195 (Point: (40.742062997, -74.003711239))",10004,1,"['""#NYE', '#HappyNewYear', '#MyMain""']","Comment: alx_zee said ""#NYE #HappyNewYear #MyMain"""
