Photo URL,created_time,Location,Zip Code,Like Count,hashtags,caption
http://scontent-a.cdninstagram.com/hphotos-xaf1/t51.2885-15/10903701_875480532496064_139930345_n.jpg,2014-12-30 05:52:55,"Location: 0 (Point: (40.736703333, -73.997003333))",10001,0,[],
http://scontent-a.cdninstagram.com/hphotos-xfa1/t51.2885-15/10890962_975561309139466_897621748_n.jpg,2014-12-30 05:52:55,"Location: 0 (Point: (40.740027826, -73.982315855))",10001,0,[],"Comment: giulyferiero said ""NYCD"""
http://scontent-b.cdninstagram.com/hphotos-xaf1/t51.2885-15/10895136_1569348219975591_484563933_n.jpg,2014-12-30 05:52:52,"Location: 0 (Point: (40.758659857, -73.99334605))",10001,0,"['#winterfun', '#familymemories""']","Comment: thekissingtreeatlanta said ""Holiday time in the Big Apple #winterfun #familymemories"""
http://scontent-b.cdninstagram.com/hphotos-xaf1/t51.2885-15/10852822_1523038594629045_188701865_n.jpg,2014-12-30 05:52:52,"Location: 0 (Point: (40.759632489, -73.985554357))",10001,0,[],"Comment: jamieamundell said ""Amazing workshop with @sirwestaytay today! Highlight of the trip for sure :)"""
http://scontent-b.cdninstagram.com/hphotos-xfa1/t51.2885-15/10864778_1527987784119064_424371008_n.jpg,2014-12-30 05:52:50,"Location: 472800 (Point: (40.771956766, -73.983326743))",10001,0,"['#lincolncenter', '#nyc', '#nycnights', '#ballet', '#nycballet', '#birthdaygirl', '#birthday', '#hespoilsme', '#thewrights', '#hehatedit""']","Comment: amyd2808 said ""A night at the ballet with boo. #lincolncenter #nyc #nycnights #ballet #nycballet #birthdaygirl #birthday #hespoilsme #thewrights #hehatedit"""
http://scontent-b.cdninstagram.com/hphotos-xaf1/t51.2885-15/10903632_389513101222957_670592393_n.jpg,2014-12-30 05:52:49,"Location: 125749 (Point: (40.713136807, -73.957451041))",10001,0,[],"Comment: oyshiposhi said ""Had an amazing time tonight. Happy birthday Aqila! 🍷#turned228months"""
http://scontent-b.cdninstagram.com/hphotos-xpf1/t51.2885-15/10724879_629196453870089_160194591_n.jpg,2014-12-30 05:52:49,"Location: 0 (Point: (40.769818048, -73.997241715))",10001,0,[],
http://scontent-a.cdninstagram.com/hphotos-xaf1/t51.2885-15/10838496_1003083383040345_451270466_n.jpg,2014-12-30 05:52:47,"Location: 0 (Point: (40.722356286, -73.9551122))",10001,0,[],"Comment: kendylsuzanne said ""3 Irish. 2 Australians. 1 American @lucyjcleveland @g_cleveland"""
http://scontent-a.cdninstagram.com/hphotos-xaf1/t51.2885-15/10865076_1006470396035312_961503016_n.jpg,2014-12-30 05:52:46,"Location: 0 (Point: (40.738575559, -73.996674957))",10001,0,[],
http://scontent-a.cdninstagram.com/hphotos-xfa1/t51.2885-15/10852928_1524522101166690_841163953_n.jpg,2014-12-30 05:52:45,"Location: 1571156 (Point: (40.729421, -73.983563))",10001,0,[],"Comment: nikki_huhulea said ""My bitch bad"""
http://scontent-a.cdninstagram.com/hphotos-xaf1/t51.2885-15/10890985_760766967337588_1397289758_n.jpg,2014-12-30 05:52:45,"Location: 0 (Point: (40.756845, -73.988533333))",10001,0,"['""#lafotoquejamassubiria']","Comment: a_guardado said ""#lafotoquejamassubiria 
Nomino a los etiquetados"""
http://scontent-b.cdninstagram.com/hphotos-xfa1/t51.2885-15/10881851_1533673476885328_1561772972_n.jpg,2014-12-30 05:52:40,"Location: 436971753 (Point: (40.713522084, -74.011617216))",10001,1,[],"Comment: instaboygram_ said ""If you up go follow the bro 🔥👣 @rara__ @rara__ @rara__"""
http://scontent-a.cdninstagram.com/hphotos-xfa1/t51.2885-15/10899137_1374492419518931_834204136_n.jpg,2014-12-30 05:52:35,"Location: 693546 (Point: (40.758828799, -73.97888131))",10001,0,"['#29Twelve', '#LadsOnLads', '#Ol\xc3\xa9""']","Comment: richardmburson said ""NYC is a pretty good host for a 24th birthday. Best one yet! Where should I turn 25?! #29Twelve #LadsOnLads #Olé"""
http://scontent-a.cdninstagram.com/hphotos-xaf1/t51.2885-15/10894990_584380895026851_2063483915_n.jpg,2014-12-30 05:52:32,"Location: 216269049 (Point: (40.760153, -73.958293))",10001,1,[],"Comment: caitlinburkenyc said ""After midnight everything gets a little blurry 🌉👋😴"""
http://scontent-a.cdninstagram.com/hphotos-xaf1/t51.2885-15/10895103_1523313581251731_1336811787_n.jpg,2014-12-30 05:52:29,"Location: 9721 (Point: (40.745461495, -74.007908081))",10001,0,[],
