Photo URL,created_time,Location,Zip Code,Like Count,hashtags,caption
http://scontent-a.cdninstagram.com/hphotos-xaf1/t51.2885-15/10864962_1536923143231756_473890346_n.jpg,2014-12-30 12:20:14,"Location: 0 (Point: (40.750309669, -73.973924251))",10001,0,"['#koffie', '#starbucks', '#madebymyown', '#goodmorningNY', '#sanvandaalinNY""']","Comment: sanvandaal said ""Na lange dag en kort nacht tijd voor #koffie #starbucks #madebymyown 😉 #goodmorningNY #sanvandaalinNY"""
http://scontent-a.cdninstagram.com/hphotos-xaf1/t51.2885-15/10864888_1597770747112975_377662706_n.jpg,2014-12-30 12:20:02,"Location: 216088171 (Point: (40.752538739, -73.99407533))",10001,1,"['#bigcity', '#nyc', '#rockefeller', '#christmas', '#love', '#travel""']","Comment: beautiful_sweet_life said ""Rockefeller Center 🎄#newyork #bigcity #nyc #rockefeller #christmas #love #travel"""
http://scontent-a.cdninstagram.com/hphotos-xfa1/t51.2885-15/10838882_893151177383054_706564722_n.jpg,2014-12-30 12:19:57,"Location: 537030121 (Point: (40.747257356, -74.004131081))",10001,0,"['#amazingseats""']","Comment: kategriffiths96 said ""Courtside at the Basketball 👌🏀 #amazingseats"""
http://scontent-b.cdninstagram.com/hphotos-xfa1/t51.2885-15/10895279_329691737233518_1970871707_n.jpg,2014-12-30 12:19:55,"Location: 0 (Point: (40.733920913, -74.005860156))",10001,0,[],"Comment: loanchabanol said ""🎉🎈It's my Birthday 🎈🎉"""
http://scontent-a.cdninstagram.com/hphotos-xfa1/l/t51.2885-15/10864706_1528957787358381_626037143_n.jpg,2014-12-30 12:19:54,"Location: 505317407 (Point: (40.758225409, -73.964255058))",10001,0,[],"Comment: lauren_guirard said ""👌The food was just 😩❤️"""
http://scontent-a.cdninstagram.com/hphotos-xaf1/t51.2885-15/10865082_389286511240684_1290061339_n.jpg,2014-12-30 12:19:49,"Location: 378453 (Point: (40.779127554, -73.962972612))",10001,0,[],
http://scontent-b.cdninstagram.com/hphotos-xfa1/t51.2885-15/10860017_1528786824063750_1923495623_n.jpg,2014-12-30 12:19:34,"Location: 215653078 (Point: (40.707643, -74.009826))",10001,0,[],"Comment: rickinnyc said ""Max's cool new bachelor pad"""
http://scontent-b.cdninstagram.com/hphotos-xpf1/t51.2885-15/10756037_844016022321112_1552482167_n.jpg,2014-12-30 12:19:33,"Location: 214294031 (Point: (40.750638, -73.993899))",10001,0,"['#Eskimo', '#pennstation""']","Comment: hipsterholt said ""Ready for some cold weather with @sarah4farns in Canada! #Eskimo #pennstation"""
http://scontent-b.cdninstagram.com/hphotos-xpa1/t51.2885-15/924068_1522212518048662_87094729_n.jpg,2014-12-30 12:19:30,"Location: 0 (Point: (40.71077, -73.982453333))",10001,0,"['""#detail""']","Comment: therealjahar said ""#detail"""
http://scontent-a.cdninstagram.com/hphotos-xaf1/t51.2885-15/10852866_692808517484232_1826969441_n.jpg,2014-12-30 12:19:21,"Location: 0 (Point: (40.75076439, -73.987739906))",10001,0,"['""#dessertmonster.']","Comment: quynhanhtvo said ""#dessertmonster. little pastries are so delicious. cookies are seriously  as good as levain!"""
